img1_path,img2_path,label
/content/drive/MyDrive/vision_benchmark/data/data_out/000402/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000402/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000254/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000112/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000318/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000318/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000199/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000199/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000270/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000276/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000294/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000294/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000568/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000568/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000266/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000161/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000512/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000414/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000001/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000001/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000476/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000442/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000595/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000163/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000025/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000025/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000250/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000472/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000039/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000317/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000542/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000542/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000166/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000166/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000587/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000587/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000166/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000495/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000091/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000091/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000164/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000164/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000156/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000156/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000380/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000445/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000124/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000466/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000022/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000022/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000315/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000315/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000481/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000593/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000538/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000538/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000285/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000463/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000053/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000473/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000491/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000491/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000009/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000009/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000085/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000179/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000080/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000178/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000466/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000431/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000450/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000037/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000449/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000567/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000517/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000127/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000063/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000063/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000207/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000207/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000038/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000383/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000579/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000579/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000234/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000234/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000358/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000358/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000050/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000250/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000535/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000095/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000539/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000123/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000217/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000217/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000369/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000369/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000538/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000386/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000005/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000084/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000093/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000093/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000353/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000353/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000195/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000195/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000014/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000014/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000206/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000206/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000126/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000259/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000208/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000208/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000241/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000293/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000242/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000100/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000268/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000268/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000114/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000114/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000346/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000224/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000191/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000406/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000521/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000147/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000333/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000464/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000242/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000242/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000055/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000008/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000508/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000508/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000179/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000540/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000060/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000060/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000268/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000268/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000445/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000445/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000539/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000539/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000246/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000218/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000315/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000580/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000132/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000132/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000505/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000384/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000190/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000190/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000545/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000092/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000272/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000272/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000552/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000005/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000205/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000018/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000326/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000293/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000549/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000549/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000376/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000172/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000432/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000039/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000121/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000121/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000532/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000532/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000515/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000515/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000373/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000373/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000228/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000475/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000480/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000190/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000065/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000289/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000156/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000212/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000284/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000284/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000233/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000233/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000299/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000242/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000467/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000409/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000245/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000245/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000056/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000183/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000522/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000315/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000071/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000345/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000596/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000596/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000120/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000107/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000538/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000261/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000052/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000572/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000486/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000329/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000362/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000188/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000161/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000161/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000083/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000061/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000591/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000591/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000284/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000284/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000040/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000040/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000418/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000418/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000402/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000315/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000210/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000272/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000409/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000409/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000067/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000378/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000068/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000516/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000403/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000143/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000572/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000572/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000514/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000514/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000084/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000084/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000336/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000336/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000415/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000306/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000419/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000419/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000534/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000534/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000291/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000074/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000002/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000002/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000574/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000320/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000251/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000251/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000392/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000305/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000147/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000147/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000067/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000067/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000254/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000254/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000056/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000013/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000221/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000221/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000380/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000380/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000205/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000205/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000072/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000575/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000521/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000448/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000103/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000103/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000499/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000322/disguise_2.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000442/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000442/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000335/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000335/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000404/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000404/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000036/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000036/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000511/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000511/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000183/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000190/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000217/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000141/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000396/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000396/disguise_3.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000373/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000548/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000546/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000546/disguise_2.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000167/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000167/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000288/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000288/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000540/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000540/disguise_1.jpg,1
/content/drive/MyDrive/vision_benchmark/data/data_out/000433/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000310/disguise_3.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000198/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000145/disguise_1.jpg,0
/content/drive/MyDrive/vision_benchmark/data/data_out/000209/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000299/disguise_1.jpg,0
