img1,img2,ground_truth,prediction
/content/drive/MyDrive/vision_benchmark/data/data_out/000088/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000088/disguise_2.jpg,1,"The two images show the same person. The only difference between the two pictures is that the second image has been edited to include a mustache, which gives the appearance of a disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000198/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000198/disguise_1.jpg,1,"The two images appear to be of the same person. The second image has been altered with a digitally added mustache and beard, giving the impression that the person is in disguise. The background and hairstyle remain consistent between the two images, further suggesting they are of the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000207/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000543/disguise_3.jpg,0,"These two individuals do not appear to be the same person. The first image shows a woman with long, wavy hair and large hoop earrings, while the second image shows a man with short hair and a scarf covering his lower face. Their facial features, hairstyles, and overall appearances are distinctly different. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000109/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000441/disguise_2.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man with short hair and a beard, while the second image shows a person with face paint and a hat, which obscures some facial features. The differences in appearance, including hairstyle, facial structure, and the presence of face paint, suggest they are different individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000500/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000465/disguise_1.jpg,0,"These two individuals do not appear to be the same person. The first person has blonde hair, glasses, and a younger appearance, while the second person has darker features, no visible glasses, and appears older. There are significant differences in their facial structures, hairstyles, and overall appearances that suggest they are different individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000403/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000403/disguise_2.jpg,1,"The two images appear to show the same person. The individual in both photos has similar facial features, such as the shape of the eyes, nose, and ears. The main difference between the two images is the presence of a full beard in the second photo, which can significantly alter a person's appearance. The hat and clothing also seem consistent between the two images, further suggesting that it is the same person."
/content/drive/MyDrive/vision_benchmark/data/data_out/000496/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000228/disguise_3.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a person with brown hair and a black hat, while the second image shows a person with blonde hair and a scarf covering most of their face. The differences in hair color and style suggest they are different individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000562/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000588/disguise_2.jpg,0,"The two individuals in the images do not appear to be the same person. While both have blonde hair and similar makeup styles, their facial structures, eye shapes, and overall appearances differ significantly. The person in the first image has a more angular face with distinct features, while the person in the second image has softer facial contours and different eye shape. Additionally, the hairstyles and accessories further distinguish them. There is no clear evidence suggesting that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000185/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000364/disguise_3.jpg,0,"The two individuals in the images do not appear to be the same person. While they share some similarities, such as dark hair and similar facial features, there are notable differences in their overall appearance. The first image shows someone with voluminous, curly hair and a more dramatic makeup style, while the second image features someone with sleeker, pulled-back hair and a different makeup look. These differences suggest that they are likely two distinct individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000510/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000108/disguise_2.jpg,0,"The two images appear to show the same person. The second image has been altered with a digitally added mustache for comedic effect, which gives the impression of a disguise. However, the facial features and hair color remain consistent between the two images, indicating that it is likely the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000556/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000077/disguise_1.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a person with light brown hair and a clear view of their face, while the second image shows someone with darker hair and most of their face covered by a scarf. The visible features, such as eye shape and skin tone, also seem different. There is no strong indication that one is in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000402/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000402/disguise_2.jpg,1,"The two images appear to be of the same person. The facial features, such as the shape of the face, the eyes, the nose, and the ears, seem consistent between the two photos. The differences in expression and slight variations in lighting do not suggest that one person is in disguise; rather, they seem to be natural variations in how the person appears in different moments."
/content/drive/MyDrive/vision_benchmark/data/data_out/000254/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000112/disguise_3.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a woman with long brown hair and no facial hair, while the second image shows a person with blonde hair and a fake beard. The differences in hair color, style, and the presence of facial hair suggest that they are not the same person, but rather one may be in disguise or using props for comedic or artistic effect."
/content/drive/MyDrive/vision_benchmark/data/data_out/000318/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000318/disguise_1.jpg,1,"The two images appear to be of the same person. The facial features, hairstyle, and clothing are identical, suggesting that these are simply two different moments captured of the same individual. There is no indication of a disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000199/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000199/disguise_2.jpg,1,"The two images appear to be identical. There are no visible differences between them that would suggest they are of different people or that one person is in disguise. The angle, lighting, and positioning seem exactly the same."
/content/drive/MyDrive/vision_benchmark/data/data_out/000270/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000276/disguise_2.jpg,0,"These two individuals do not appear to be the same person. The first image shows a young woman with long brown hair and a bright smile, while the second image shows an older man with gray hair, glasses, and a mustache. There are significant differences in age, gender, and appearance that suggest they are not the same person, even if one were in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000294/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000294/disguise_1.jpg,1,"The two images show the same person. In the second image, the person has face paint applied to their cheek, which gives the appearance of a cartoonish or animal-like design. The background and the person's hairstyle and clothing suggest that it is the same individual in both photos."
/content/drive/MyDrive/vision_benchmark/data/data_out/000568/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000568/disguise_3.jpg,1,"The two images appear to show the same person. The hairstyle and facial features seem consistent between the two photos. In the second image, the person is covering their mouth with a scarf, which might give the impression of a disguise, but it does not significantly alter their appearance enough to suggest they are different individuals."
/content/drive/MyDrive/vision_benchmark/data/data_out/000266/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000161/disguise_1.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man with a shaved head wearing sunglasses and a green hoodie, while the second image shows a woman with long hair and colorful face paint. There are significant differences in their appearance, including gender, hairstyle, and facial features, which suggest they are not the same person."
/content/drive/MyDrive/vision_benchmark/data/data_out/000512/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000414/disguise_1.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man with short hair and no facial hair, while the second image shows a man with longer hair and a full beard. Their facial features also differ significantly, suggesting they are different individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000001/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000001/disguise_3.jpg,1,"The two images appear to be of the same person. The second image shows the same individual with face paint added, giving the appearance of a disguise or costume. The hair, eyes, and overall facial structure remain consistent between the two photos."
/content/drive/MyDrive/vision_benchmark/data/data_out/000476/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000442/disguise_1.jpg,0,"The two images appear to be of the same person. The second image has been edited to include a mustache and goatee, which gives the impression that the person is in disguise. However, the facial features, hair color, and style remain consistent between the two images."
/content/drive/MyDrive/vision_benchmark/data/data_out/000595/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000163/disguise_1.jpg,0,"These two images do not appear to be of the same person. The first image shows a woman with dark hair styled up and wearing earrings, while the second image shows a person with curly hair and a digitally added mustache. The facial features, hairstyles, and overall appearances are quite different, suggesting they are not the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000025/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000025/disguise_3.jpg,1,"The two images you provided appear to be identical. There are no visible differences between them that would suggest one person is in disguise or that they are different individuals. The lighting, background, and facial features all seem consistent across both images."
/content/drive/MyDrive/vision_benchmark/data/data_out/000250/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000472/disguise_1.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man with short hair and facial hair, while the second image shows a woman with long red hair. Their facial features, skin tones, and overall appearances are distinctly different, suggesting they are two separate individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000039/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000317/disguise_1.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a person with dark hair and a particular facial structure, while the second image shows a person with blonde hair and a different facial structure. There is no clear evidence suggesting that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000542/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000542/disguise_3.jpg,1,"The two images appear to be of the same person. The second image has been digitally altered to include a cartoonish mouth with exaggerated features, which gives the impression that the person might be in disguise. However, the rest of the face and the background remain unchanged, indicating that it is likely the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000166/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000166/disguise_1.jpg,1,"The two images appear to show the same person. The second image shows the same individual wearing a scarf that covers most of their face, which gives the impression of a disguise. However, the visible features such as the eyes, eyebrows, and the general shape of the head suggest it is the same person."
/content/drive/MyDrive/vision_benchmark/data/data_out/000587/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000587/disguise_1.jpg,1,"The two images appear to show the same person. The hairstyle, eye color, and facial structure seem consistent between the two photos. In the second image, the person is wearing a scarf that covers most of their face, which might give the impression of a disguise, but the visible features suggest it's the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000166/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000495/disguise_1.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a man wearing a New York Yankees helmet and baseball uniform, while the second image shows a woman with her face partially covered by a scarf. Their facial features, hairstyles, and attire are distinctly different. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000091/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000091/disguise_2.jpg,1,"The two images appear to show the same person. The second image shows the individual with face paint that resembles a bird's beak and feathers, which gives the impression of a disguise. However, the hairstyle, eyes, and overall facial structure seem consistent between the two images, suggesting it is the same person."
/content/drive/MyDrive/vision_benchmark/data/data_out/000164/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000164/disguise_3.jpg,1,"The two images appear to be of the same person. The facial features, hairstyle, and attire are consistent between the two photos. There is no indication that one of the individuals is in disguise. The slight differences in expression and angle do not suggest a disguise but rather natural variations in how the person appears in different moments."
/content/drive/MyDrive/vision_benchmark/data/data_out/000156/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000156/disguise_3.jpg,1,"The two images appear to be of the same person. The second image shows the person with a mustache and goatee drawn on their face, which gives the appearance of a disguise. However, the facial features, hair, and clothing suggest that it is the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000380/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000445/disguise_1.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a man with short hair and facial hair, while the second image shows a person with long hair and elaborate face paint. The differences in hairstyle, facial features, and overall appearance suggest that they are different individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000124/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000466/disguise_2.jpg,0,"The two images do not appear to show the same person. The first image shows a woman with dark hair and a distinctive facial appearance, while the second image shows a woman with lighter hair and a different facial structure. The differences in features and hairstyles suggest they are not the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000022/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000022/disguise_2.jpg,1,"The two images appear to show the same person. The facial features, hair color, and hairstyle are consistent between the two photos. The differences in appearance, such as the smudged makeup in the second image, suggest that the person may have been in a situation where their makeup was disturbed rather than being in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000315/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000315/disguise_2.jpg,1,"The two images appear to show the same person. The second image shows the person with clown makeup applied to their face, which includes a painted smile, striped patterns, and a fake nose. Despite the disguise, the overall facial structure, hair, and visible features suggest it is the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000481/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000593/disguise_2.jpg,0,"These two individuals do not appear to be the same person. The first image shows a person with long, curly hair and a beard, while the second image shows a person with short hair and no facial hair. Additionally, their skin tones and facial features are distinctly different. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000538/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000538/disguise_1.jpg,1,"The two images appear to be of the same person. The lighting, background, and facial features seem consistent between the two photos. There is no indication that one person is in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000285/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000463/disguise_3.jpg,0,"The two individuals in the images do not appear to be the same person. While they share some similarities, such as having long hair and similar facial features, there are noticeable differences in their appearance. The person in the first image has darker hair and a more natural makeup look, while the person in the second image has lighter, styled hair and more dramatic makeup. These differences suggest that they are likely two different individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000053/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000473/disguise_2.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a person with dark hair and sunglasses, while the second image shows a person with lighter, spiky hair and no sunglasses. Their facial features also seem different. There is no clear indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000491/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000491/disguise_1.jpg,1,"The two images appear to show the same person. The second image shows the person with additional makeup that resembles a cat's face, including whiskers and a painted nose, suggesting they are in costume or dressed up for an event. The hair and overall facial features seem consistent between the two images."
/content/drive/MyDrive/vision_benchmark/data/data_out/000009/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000009/disguise_2.jpg,1,"The two images appear to be of the same person. The second image has been digitally altered to add a beard, which gives the impression that the person might be in disguise. However, the facial features and hairstyle remain consistent between the two images."
/content/drive/MyDrive/vision_benchmark/data/data_out/000085/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000179/disguise_3.jpg,0,"These two individuals do not appear to be the same person. The differences in their facial features, hair color, and overall appearance suggest they are distinct individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000080/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000178/disguise_3.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man with short dark hair and a clean-shaven face, while the second image shows a woman with long blonde hair and black makeup on her face. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000466/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000431/disguise_3.jpg,0,"These two individuals do not appear to be the same person. The differences in hair color, facial features, and overall appearance suggest that they are distinct individuals rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000450/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000037/disguise_1.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man with a beard and a balding head, dressed formally. The second image shows a person wearing clown makeup and a backward cap, which is quite different from the appearance of the person in the first image. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000449/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000567/disguise_3.jpg,0,"These two individuals do not appear to be the same person. The first image shows an older man with gray hair and no makeup, while the second image shows a woman with blonde hair and clown makeup. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000517/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000127/disguise_3.jpg,0,"These two individuals do not appear to be the same person. The first image shows a younger individual with short hair and a smile, while the second image shows an older individual with white hair and a painted mustache. The differences in age, hairstyle, and facial features suggest they are different people. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000063/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000063/disguise_3.jpg,1,"The two images appear to be of the same person. The second image has been edited to include face paint and a black circle over the nose, which gives the impression that the person might be in disguise. However, the hair, eyes, and overall facial structure remain consistent between the two images, suggesting that it is the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000207/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000207/disguise_1.jpg,1,"The two images appear to be of the same person. The only difference between the two images is that the second image has an additional white circular object placed on the forehead, which looks like it could be digitally added. There is no indication that either person is in disguise; they seem to be the same individual with a minor alteration in the second image."
/content/drive/MyDrive/vision_benchmark/data/data_out/000038/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000383/disguise_2.jpg,0,"The two people in the images do not appear to be the same individual. The first image shows a younger man with short dark hair and no facial hair, while the second image shows an older man with gray hair, glasses, and a prominent mustache. The differences in age, hairstyle, and facial features suggest they are different people rather than one person in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000579/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000579/disguise_2.jpg,1,"The two images appear to be of the same person. The second image has been digitally altered to add a beard and mustache, giving the impression that the person is in disguise. The hairstyle, eyes, and overall facial structure remain consistent between the two images."
/content/drive/MyDrive/vision_benchmark/data/data_out/000234/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000234/disguise_1.jpg,1,"The two images appear to be of the same person. There are no significant differences that suggest one is in disguise. The lighting and angle might vary slightly, but the facial features, hair, glasses, and overall appearance are consistent between the two photos."
/content/drive/MyDrive/vision_benchmark/data/data_out/000358/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000358/disguise_3.jpg,1,"The two individuals in the images appear to be the same person at different times. The main difference between the two images is the presence of a beard and mustache in the second image, which could indicate that the person has grown facial hair over time. The background and attire also seem similar, suggesting that the photos were taken in the same setting. There is no indication that one person is in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000050/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000250/disguise_1.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a man with short dark hair and a natural appearance, while the second image shows a person with colorful face paint and accessories that suggest they are dressed for a performance or event. The differences in facial features, skin tone, and overall appearance indicate that these are two different individuals."
/content/drive/MyDrive/vision_benchmark/data/data_out/000535/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000095/disguise_2.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man wearing a suit and tie with a Los Angeles Lakers banner in the background, while the second image shows a woman wearing a white visor and tennis attire. Their facial features, hairstyles, and clothing styles are distinctly different, indicating they are two separate individuals. There is no evidence of one being in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000539/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000123/disguise_3.jpg,0,"These two individuals do not appear to be the same person. The first image shows a woman with dark hair and traditional jewelry, while the second image shows a man with clown makeup. There are significant differences in their facial features, hairstyles, and overall appearance that suggest they are different people."
/content/drive/MyDrive/vision_benchmark/data/data_out/000217/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000217/disguise_2.jpg,1,"The two images appear to be of the same person. There are no significant differences in appearance that would suggest one is in disguise. The lighting, angle, and background seem consistent between the two photos."
/content/drive/MyDrive/vision_benchmark/data/data_out/000369/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000369/disguise_1.jpg,1,"The two images appear to be of the same person. The second image shows the person with an added mustache and beard, which suggests that they are in disguise. The background and the person's hairstyle and clothing are consistent between the two images."
/content/drive/MyDrive/vision_benchmark/data/data_out/000538/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000386/disguise_2.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a young woman with long hair and a youthful appearance, while the second image shows an older individual with a bald head and a green scarf covering most of their face. The differences in age, gender, and physical features suggest that they are not the same person, nor does it seem likely that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000005/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000084/disguise_3.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a person with blonde hair styled in a modern fashion, while the second image shows a person with gray, curly hair and a different facial structure. There are no clear signs that suggest one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000093/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000093/disguise_3.jpg,1,"The two images appear to show the same person. The hairstyle, hair color, and general facial structure seem consistent between the two photos. In the second image, the person is wearing a colorful mask that covers most of their face, but the visible features, such as the eyes and the shape of the nose, align with those in the first image. The sunglasses in both images also suggest it's the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000353/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000353/disguise_1.jpg,1,"The two images appear to be of the same person. The facial features, hair color, and style are consistent between the two photos. There is no indication that one of the individuals is in disguise. The slight differences in expression and lighting do not suggest a disguise but rather natural variations in how the person appears in different moments."
/content/drive/MyDrive/vision_benchmark/data/data_out/000195/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000195/disguise_1.jpg,1,"The two images appear to show the same person. The individual in both photos has similar facial features and is wearing the same black cap with ""Las Vegas"" written on it. In the second image, the person's face is painted with colorful makeup, which gives the appearance of a disguise. However, the underlying facial structure and features suggest that it is the same person."
/content/drive/MyDrive/vision_benchmark/data/data_out/000014/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000014/disguise_3.jpg,1,"The two images appear to be of the same person. There are no significant differences in appearance that would suggest one is in disguise. The lighting, angle, and background are identical, further supporting that these are two instances of the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000206/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000206/disguise_1.jpg,1,"The two images appear to be of the same person. The second image has been edited to add a fake mustache, which gives the impression that the person might be in disguise. However, apart from this addition, the facial features and hairstyle remain consistent between the two images."
/content/drive/MyDrive/vision_benchmark/data/data_out/000126/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000259/disguise_3.jpg,0,"The two images do not appear to be of the same person. The first image shows a person with blonde hair and no facial hair, while the second image shows a person with brown hair and a digitally added mustache. The facial features and hairstyles are distinctly different, suggesting they are two separate individuals."
/content/drive/MyDrive/vision_benchmark/data/data_out/000208/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000208/disguise_3.jpg,1,"The two images appear to be of the same person. The facial features, hair color, and hairstyle are consistent between the two photos. The differences in expression and lighting do not suggest that one person is in disguise; rather, they seem to be different moments captured of the same individual."
/content/drive/MyDrive/vision_benchmark/data/data_out/000241/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000293/disguise_2.jpg,0,"The two individuals in the images do not appear to be the same person. The first image shows a woman with light skin and brown hair tied back, while the second image shows a man with dark hair and a beard. There are significant differences in their facial features, gender, and overall appearance that suggest they are not the same person or one in disguise."
/content/drive/MyDrive/vision_benchmark/data/data_out/000242/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000100/disguise_1.jpg,0,"These two individuals do not appear to be the same person. The first image shows a man with short dark hair and a muscular build, while the second image shows a woman with light-colored hair styled up and wearing an unusual black facial accessory. There is no indication that one is in disguise as the other."
/content/drive/MyDrive/vision_benchmark/data/data_out/000268/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000268/disguise_3.jpg,1,"The two images appear to be of the same person. There are no significant differences in appearance that would suggest one is in disguise. The lighting and angle are very similar, and the facial features match closely."
/content/drive/MyDrive/vision_benchmark/data/data_out/000114/original.jpg,/content/drive/MyDrive/vision_benchmark/data/data_out/000114/disguise_3.jpg,1,"The two images appear to show the same person. The individual in the second image is wearing face paint and accessories that give them a different appearance, but the facial features and hair suggest it is the same person as in the first image."
